      50,  -0.011903,  -0.982787,   0.300861
      53,  -0.007752,  -0.999023,   0.244827
      54,  -0.009583,  -0.997558,   0.243362
     118,  -0.014955,  -1.000000,   0.248489
     322,  -0.008240,  -0.996094,   0.245926
     323,  -0.007752,  -0.997070,   0.245926
     393,  -0.004456,  -0.992187,   0.241409
     394,  -0.008362,  -0.995727,   0.245315
     396,  -0.007019,  -1.000000,   0.242141
     463,  -0.005799,  -0.989013,   0.241042
     533,  -0.009217,  -0.995971,   0.244705
     534,  -0.007264,  -0.993774,   0.251297
     603,  -0.008729,  -0.995971,   0.246048
     671,  -0.007386,  -0.996704,   0.243972
     673,  -0.008973,  -0.996094,   0.244583
     741,  -0.013612,  -0.993652,   0.247879
     742,  -0.008851,  -0.995239,   0.244827
     743,  -0.008606,  -0.996826,   0.246536
     813,  -0.007508,  -0.998291,   0.246048
     816,  -0.008851,  -0.996216,   0.245071
     883,  -0.009339,  -0.997925,   0.247024
     953,  -0.008362,  -0.996826,   0.244949
     954,  -0.006531,  -0.994873,   0.246414
    1089,  -0.008240,  -0.996094,   0.245437
    1091,  -0.008118,  -0.997558,   0.245193
    1092,  -0.008606,  -0.996094,   0.245559
    1159,  -0.009217,  -0.992797,   0.243240
    1161,  -0.008606,  -0.995727,   0.245682
    1229,  -0.010316,  -0.994384,   0.248367
    1297,  -0.010682,  -0.994629,   0.246048
    1298,  -0.008484,  -0.996704,   0.245071
    1300,  -0.008118,  -0.995971,   0.245071
    1367,  -0.007996,  -0.997558,   0.248367
    1503,  -0.008606,  -0.996582,   0.245071
    1505,  -0.008362,  -0.996582,   0.244583
    1572,  -0.005555,  -1.000000,   0.241897
    1573,  -0.008973,  -0.996826,   0.245315
    1575,  -0.009583,  -0.999390,   0.242752
    1711,  -0.008484,  -0.998779,   0.243728
    1712,  -0.008362,  -0.997070,   0.244827
    1715,  -0.007996,  -0.995849,   0.245071
    1782,  -0.007142,  -1.000000,   0.244705
    1851,  -0.008729,  -0.996948,   0.245682
    1920,  -0.007874,  -0.996582,   0.245315
    1921,  -0.007996,  -0.984374,   0.248245
    1988,  -0.009461,  -0.994995,   0.245071
    1989,  -0.010193,  -1.000000,   0.244827
    2057,  -0.008484,  -0.997803,   0.245071
    2124,  -0.007752,  -1.000000,   0.244217
    2126,  -0.008118,  -0.996094,   0.245071
    2127,  -0.008118,  -0.995971,   0.245193
    2195,  -0.010682,  -1.000000,   0.249344
    2263,  -0.008729,  -0.996582,   0.245315
    2331,  -0.008362,  -0.996338,   0.245682
    2397,  -0.009217,  -0.996094,   0.245682
    2398,  -0.005066,  -0.993286,   0.245437
    2400,  -0.007386,  -0.995849,   0.244583
    2468,  -0.006287,  -1.000000,   0.240920
    2535,  -0.008973,  -0.994873,   0.244217
    2536,  -0.008729,  -0.987792,   0.240676
    2537,  -0.008851,  -0.996704,   0.245193
    2618,  -0.006409,  -0.991332,   0.246414
    2620,  -0.008729,  -0.996704,   0.244339
    2693,  -0.008973,  -0.994262,   0.246048
    2762,  -0.008362,  -0.995849,   0.248611
    2831,  -0.008729,  -0.996094,   0.244949
    2832,  -0.009095,  -0.995971,   0.245804
    2900,  -0.009095,  -0.998169,   0.248978
    2901,  -0.008362,  -0.996460,   0.244705
    2902,  -0.008606,  -0.998779,   0.248123
    2970,  -0.006775,  -0.994873,   0.249344
    2971,  -0.008606,  -0.995971,   0.245315
    2972,  -0.009583,  -0.993652,   0.245437
    3040,  -0.009095,  -0.993164,   0.243362
    3108,  -0.008851,  -0.995971,   0.244827
    3175,  -0.008240,  -0.996216,   0.244583
    3243,  -0.010316,  -0.991943,   0.245437
    3245,  -0.008362,  -0.996948,   0.245559
    3312,  -0.007874,  -0.994873,   0.242141
    3313,  -0.008362,  -0.996826,   0.244583
    3381,  -0.011414,  -0.999023,   0.242996
    3451,  -0.008118,  -0.996948,   0.244339
    3452,  -0.007752,  -0.996216,   0.243850
    3521,  -0.008729,  -0.995117,   0.245682
    3522,  -0.008484,  -0.995849,   0.244094
    3590,  -0.009705,  -0.997558,   0.248245
    3661,  -0.008606,  -0.997192,   0.244705
    3662,  -0.008362,  -0.996704,   0.245193
    3730,  -0.011536,  -0.991455,   0.242874
    3731,  -0.008729,  -0.995849,   0.245071
    3798,  -0.008851,  -0.988891,   0.243118
    3867,  -0.008851,  -0.997436,   0.244705
    3868,  -0.011903,  -1.000000,   0.246170
    4081,  -0.008973,  -0.995849,   0.245804
    4082,  -0.008240,  -0.996582,   0.244705
    4085,  -0.008484,  -0.995971,   0.245315
    4155,  -0.009095,  -0.992309,   0.242752
    4156,  -0.008240,  -0.997192,   0.245071
    4157,  -0.006287,  -0.995483,   0.240798
    4227,  -0.004822,  -0.996948,   0.241409
    4228,  -0.008606,  -0.996216,   0.245559
    4230,  -0.008973,  -0.996094,   0.241897
    4297,  -0.009339,  -0.997558,   0.243850
    4433,  -0.008240,  -0.996826,   0.244094
    4502,  -0.008484,  -0.997803,   0.245804
    4503,  -0.007874,  -0.996216,   0.245682
    4505,  -0.008973,  -0.996826,   0.244583
    4573,  -0.005432,  -0.996582,   0.246658
    4576,  -0.008729,  -0.997192,   0.244949
    4650,  -0.004700,  -0.997558,   0.242752
    4651,  -0.011170,  -0.998047,   0.245804
    4652,  -0.008606,  -0.996826,   0.246292
    4720,  -0.010071,  -0.997436,   0.245315
    4788,  -0.007996,  -0.996582,   0.244827
    4856,  -0.008606,  -0.996704,   0.244827
    4926,  -0.008851,  -0.997070,   0.244949
    4927,  -0.011903,  -0.999512,   0.246048
    4930,  -0.009339,  -0.995727,   0.245682
    4997,  -0.008729,  -0.999390,   0.247513
    4998,  -0.008484,  -0.996460,   0.244827
    5000,  -0.008973,  -1.000000,   0.248245
    5067,  -0.008606,  -1.000000,   0.246048
    5068,  -0.007752,  -0.995483,   0.244339
    5135,  -0.006653,  -0.998169,   0.242385
    5202,  -0.006897,  -0.996094,   0.243606
    5203,  -0.007752,  -0.996582,   0.244949
    5205,  -0.008240,  -0.997192,   0.245193
    5272,  -0.009583,  -1.000000,   0.245193
    5407,  -0.008851,  -0.996338,   0.244583
    5408,  -0.008606,  -0.996338,   0.245559
    5410,  -0.007264,  -0.996948,   0.244583
    5477,  -0.009949,  -0.998169,   0.243240
    5478,  -0.008240,  -0.995117,   0.244583
    5546,  -0.008484,  -0.998047,   0.244583
    5547,  -0.009217,  -0.995361,   0.246536
    5616,  -0.008362,  -0.996460,   0.245437
    5685,  -0.007874,  -0.996460,   0.245559
    5686,  -0.014222,  -0.994995,   0.251297
    5687,  -0.008484,  -0.995849,   0.244583
    5755,  -0.009339,  -0.995483,   0.243240
    5756,  -0.007386,  -0.995971,   0.245071
    5823,  -0.005799,  -1.000000,   0.247513
    5825,  -0.008484,  -0.996826,   0.245193
    5893,  -0.009583,  -0.999634,   0.249222
    5895,  -0.008240,  -0.995971,   0.245071
    5963,  -0.009217,  -0.995971,   0.241897
    6031,  -0.007752,  -0.996948,   0.244705
    6100,  -0.008240,  -0.997070,   0.245559
    6168,  -0.004944,  -0.996460,   0.248489
    6170,  -0.007996,  -0.996704,   0.244705
